"214","1","26","3","44117","0.00","7/11/2013 18:00:00","1"
"216","1","26","3","1848","0.00","7/11/2013 18:00:00","1"
"218","1","2","2","3549235","0.00","7/11/2013 18:00:00","1"
"219","1","26","14","3550169","0.00","7/11/2013 18:00:00","1"
"220","1","5","14","3852986/B-4","0.00","7/12/2013 18:00:00","1"
"228","1","5","4","1265","0.00","7/12/2013 18:00:00","1"
"230","1","2","1","14072013","0.00","7/13/2013 18:00:00","1"
"232","1","5","4","1267","0.00","7/14/2013 18:00:00","1"
"234","1","26","1","229120","0.00","7/14/2013 18:00:00","1"
"236","1","26","1","229122","0.00","7/14/2013 18:00:00","1"
"237","1","6","4","1268","0.00","7/14/2013 18:00:00","1"
"238","1","26","3","44176","0.00","7/15/2013 18:00:00","1"
"240","1","26","1","229785","0.00","7/15/2013 18:00:00","1"
"241","1","26","1","229849","0.00","7/15/2013 18:00:00","1"
"242","1","5","4","1269","0.00","7/15/2013 18:00:00","1"
"244","1","26","9","12165","0.00","7/15/2013 18:00:00","1"
"251","1","26","7","2913","0.00","7/16/2013 18:00:00","1"
"252","1","26","7","4713621995810","0.00","7/16/2013 18:00:00","1"
"253","1","26","7","2914","0.00","7/16/2013 18:00:00","1"
"254","1","26","11","23760","0.00","7/16/2013 18:00:00","1"
"255","1","26","11","23678","0.00","7/16/2013 18:00:00","1"
"256","1","26","2","18","0.00","7/17/2013 18:00:00","1"
"257","1","26","22","18/07/20131","0.00","7/17/2013 18:00:00","1"
"258","1","26","5","26909","0.00","7/17/2013 18:00:00","1"
"259","1","26","1","230110","0.00","7/17/2013 18:00:00","1"
"260","1","6","4","1272","0.00","7/17/2013 18:00:00","1"
"261","1","26","1","230699","0.00","7/18/2013 18:00:00","1"
"263","1","5","4","1273","0.00","7/18/2013 18:00:00","1"
"265","1","5","4","1274","0.00","7/19/2013 18:00:00","1"
"267","1","26","1","231105","0.00","7/19/2013 18:00:00","1"
"268","1","26","9","12262","0.00","7/19/2013 18:00:00","1"
"270","1","26","7","2969","0.00","7/19/2013 18:00:00","1"
"271","1","26","23","130000005811","0.00","7/19/2013 18:00:00","1"
"273","1","26","11","23976","0.00","7/19/2013 18:00:00","1"
"274","1","26","1","231111","0.00","7/19/2013 18:00:00","1"
"275","1","2","14","3864603","0.00","7/21/2013 18:00:00","1"
