"119","44","1298","3216.02","3216.02","3216.02","0.00"
"120","45","1381","1535.00","1535.00","1535.00","0.00"
"121","46","1338","3180.00","3180.00","3180.00","0.00"
"122","46","1339","6360.00","6360.00","6360.00","0.00"
"123","46","1371","4740.00","4740.00","4740.00","0.00"
"124","46","1378","26446.00","26446.00","12166.00","14280.00"
"125","47","1282","22024.98","22024.98","22024.98","0.00"
"126","47","1288","4005.00","4005.00","4005.00","0.00"
"127","48","1337","2943.05","2133.20","2133.20","0.00"
"128","48","1347","9011.86","9011.86","9011.86","0.00"
"129","48","1348","630.44","630.44","630.44","0.00"
"130","48","1351","19055.01","19055.01","16921.81","2133.20"
"131","49","1377","7446.08","7446.08","200.00","7246.08"
"132","50","1351","19055.01","2133.20","2133.20","0.00"
"133","50","1352","852.90","852.90","852.90","0.00"
"134","50","1360","7696.17","7696.17","7696.17","0.00"
"135","50","1370","12729.56","12729.56","0.10","12729.46"
"136","51","1212","371.25","371.25","371.25","0.00"
"137","51","1221","1997.25","1997.25","1997.25","0.00"
"138","51","1240","899.30","899.30","899.30","0.00"
"139","52","1433","777.55","777.55","777.55","0.00"
"140","53","1370","12729.56","12729.46","12729.46","0.00"
"141","53","1380","15505.85","15505.85","15505.85","0.00"
"142","53","1396","1355.63","1355.63","1355.63","0.00"
"143","53","1398","18886.52","18886.52","6157.06","12729.46"
"144","54","1336","7994.15","7994.15","7994.15","0.00"
"145","55","1342","1175.00","1175.00","1175.00","0.00"
"147","57","1317","563.40","563.40","563.40","0.00"
"148","57","1318","3006.00","3006.00","3005.60","0.40"
"149","58","1319","3636.00","3636.00","3636.00","0.00"
"150","58","1330","2816.00","2816.00","2816.00","0.00"
"151","59","1378","26446.00","14280.00","14280.00","0.00"
"152","59","1397","15075.00","15075.00","15075.00","0.00"
"153","60","1365","30643.20","16459.41","3179.64","13279.77"
"154","61","1365","30643.20","13279.77","6417.18","6862.59"
"155","62","1349","7280.00","7280.00","7280.00","0.00"
"156","63","1365","30643.20","6862.59","6862.59","0.00"
"157","63","1369","7308.80","7308.80","7308.80","0.00"
"158","63","1373","4758.44","4758.44","4758.44","0.00"
"159","63","1379","4418.88","4418.88","4418.88","0.00"
"160","63","1386","20345.18","20345.18","20345.18","0.00"
"161","63","1391","49901.53","49901.53","16306.11","33595.42"
"162","64","1391","49901.53","33595.42","15015.00","18580.42"
