"78","1864.00","0.00","4085.49","395.00","/","3","1","5/21/2014 18:27:16"
"79","16930.00","0.00","0.00","10414.00","/","3","1","5/22/2014 18:33:36"
"80","1901.00","3116.00","876.00","340.00","/","3","1","5/23/2014 18:39:00"
"81","992.00","0.00","0.00","200.00","Sobro 1.00","5","1","5/24/2014 14:54:15"
"82","4000.00","1980.00","400.50","0.00","/","3","1","5/26/2014 18:29:21"
"83","4690.00","4896.00","1581.28","3420.00","/","3","1","5/27/2014 18:47:57"
"84","16018.00","4520.00","937.28","7380.00","/","3","1","5/28/2014 19:14:26"
"85","536.00","0.00","794.99","3250.00","/","3","1","5/29/2014 18:43:25"
"86","11494.00","0.00","314.00","0.00","/","3","1","5/30/2014 18:58:43"
"87","4670.00","0.00","2411.00","0.00",".","5","1","5/31/2014 15:31:33"
"88","4315.00","922.00","52.74","5245.00","/","3","1","6/2/2014 18:30:56"
"89","6432.00","0.00","215.76","652.76","/","3","1","6/3/2014 18:40:01"
"90","2890.00","580.00","3673.78","2439.00","/","3","1","6/4/2014 18:28:59"
"91","560.00","0.00","446.48","0.00","/","3","1","6/5/2014 18:28:26"
"92","5600.00","0.00","376.49","1760.00","/","3","1","6/6/2014 18:39:04"
"93","3889.00","4845.00","8040.99","0.00",".","5","1","6/7/2014 16:19:23"
"94","10688.00","136.00","4245.19","100.00","/","3","1","6/9/2014 18:28:54"
"95","3410.00","10615.00","215.76","10346.00","/","3","1","6/10/2014 18:49:18"
"96","3187.00","3479.00","1320.21","156145.00","/","3","1","6/11/2014 18:39:13"
"97","531.00","2700.00","477.41","0.00","/","3","1","6/12/2014 18:48:34"
"98","3470.00","468.75","145.00","850.00","/","3","1","6/13/2014 18:40:34"
"99","14026.80","0.00","2869.05","5745.00",".","5","1","6/14/2014 16:18:12"
"100","7103.00","475.00","0.00","1520.00","/","3","1","6/16/2014 18:26:39"
"101","12475.00","0.00","955.82","795.00","/","3","1","6/17/2014 19:09:33"
"102","1918.00","238.00","0.00","350.00","/","3","1","6/18/2014 18:32:53"
"103","2280.00","0.00","4213.98","0.00","/","3","1","6/19/2014 18:37:51"
"104","2446.00","611.61","220.00","1500.00","/","3","1","6/20/2014 18:47:02"
"105","1280.25","0.00","607.10","265.00",".","5","1","6/21/2014 16:14:29"
"106","6875.00","4100.00","940.50","680.00","Q680 deposito de Aditsa","2","1","6/23/2014 18:29:05"
"107","6465.00","0.00","9768.86","15265.00","/","3","1","6/24/2014 18:29:23"
"108","2020.00","190.00","136.00","3434.00","/","3","1","6/25/2014 18:51:01"
